university,yop_kodu,year,program,tercih_sayisi
istanbul_29_mayis_universitesi,202210334,2023,İlahiyat,4
istanbul_29_mayis_universitesi,202210334,2023,İngiliz Dili ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210334,2023,İşletme,6
istanbul_29_mayis_universitesi,202210334,2023,Kıbrıs,9
istanbul_29_mayis_universitesi,202210334,2023,Kuyumculuk ve Mücevher Tasarımı,1
istanbul_29_mayis_universitesi,202210334,2023,Maliye,2
istanbul_29_mayis_universitesi,202210334,2023,Okul Öncesi Öğretmenliği,316
istanbul_29_mayis_universitesi,202210334,2023,Ön Lisans,40
istanbul_29_mayis_universitesi,202210334,2023,Özel Eğitim Öğretmenliği,86
istanbul_29_mayis_universitesi,202210334,2023,Psikoloji,11
istanbul_29_mayis_universitesi,202210334,2023,"Radyo, Televizyon ve Sinema",2
istanbul_29_mayis_universitesi,202210334,2023,Rehberlik ve Psikolojik Danışmanlık,8
istanbul_29_mayis_universitesi,202210334,2023,Sermaye Piyasası,1
istanbul_29_mayis_universitesi,202210334,2023,Sınıf Öğretmenliği,9
istanbul_29_mayis_universitesi,202210334,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210334,2023,Sosyal Bilgiler Öğretmenliği,23
istanbul_29_mayis_universitesi,202210334,2023,Sosyoloji,1
istanbul_29_mayis_universitesi,202210334,2023,Tarih,2
istanbul_29_mayis_universitesi,202210334,2023,Türk Dili ve Edebiyatı,20
istanbul_29_mayis_universitesi,202210334,2023,Türkçe Öğretmenliği,92
istanbul_29_mayis_universitesi,202210334,2023,Uluslararası İlişkiler,6
istanbul_29_mayis_universitesi,202210334,2024,Coğrafya,3
istanbul_29_mayis_universitesi,202210334,2024,Dil Ve Konuşma Terapisi,1
istanbul_29_mayis_universitesi,202210334,2024,Fizyoterapi Ve Rehabilitasyon,3
istanbul_29_mayis_universitesi,202210334,2024,Fotoğraf Ve Video,2
istanbul_29_mayis_universitesi,202210334,2024,Gastronomi Ve Mutfak Sanatları,2
istanbul_29_mayis_universitesi,202210334,2024,Gazetecilik,3
istanbul_29_mayis_universitesi,202210334,2024,Görsel İletişim Tasarımı,6
istanbul_29_mayis_universitesi,202210334,2024,Halkla İlişkiler Ve Reklamcılık,2
istanbul_29_mayis_universitesi,202210334,2024,Halkla İlişkiler Ve Tanıtım,4
istanbul_29_mayis_universitesi,202210334,2024,Hemşirelik,1
istanbul_29_mayis_universitesi,202210334,2024,İlahiyat,9
istanbul_29_mayis_universitesi,202210334,2024,İngiliz Dili Ve Edebiyatı,4
istanbul_29_mayis_universitesi,202210334,2024,İngilizce Öğretmenliği,1
istanbul_29_mayis_universitesi,202210334,2024,İslami İlimler,3
istanbul_29_mayis_universitesi,202210334,2024,İç Mimarlık,2
istanbul_29_mayis_universitesi,202210334,2024,İşletme,11
istanbul_29_mayis_universitesi,202210334,2024,Maliye,3
istanbul_29_mayis_universitesi,202210334,2024,Okul Öncesi Öğretmenliği,386
istanbul_29_mayis_universitesi,202210334,2024,Psikoloji,1
istanbul_29_mayis_universitesi,202210334,2024,Rehberlik Ve Psikolojik Danışmanlık,28
istanbul_29_mayis_universitesi,202210334,2024,Sınıf Öğretmenliği,32
istanbul_29_mayis_universitesi,202210334,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,2
istanbul_29_mayis_universitesi,202210334,2024,Sosyal Bilgiler Öğretmenliği,17
istanbul_29_mayis_universitesi,202210334,2024,Sosyal Hizmet,9
istanbul_29_mayis_universitesi,202210334,2024,Sosyal Hizmet (yüksekokul),1
istanbul_29_mayis_universitesi,202210334,2024,Sosyoloji,1
istanbul_29_mayis_universitesi,202210334,2024,Tarih,2
istanbul_29_mayis_universitesi,202210334,2024,Türk Dili Ve Edebiyatı,30
istanbul_29_mayis_universitesi,202210334,2024,Türk Dili Ve Edebiyatı Öğretmenliği,1
istanbul_29_mayis_universitesi,202210334,2024,Türkçe Öğretmenliği,73
istanbul_29_mayis_universitesi,202210334,2024,Uluslararası İlişkiler,8
istanbul_29_mayis_universitesi,202210334,2024,Uluslararası Ticaret,1
istanbul_29_mayis_universitesi,202210334,2024,Uluslararası Ticaret Ve Lojistik,1
istanbul_29_mayis_universitesi,202210334,2024,Yönetim Bilişim Sistemleri,7
istanbul_29_mayis_universitesi,202210334,2024,Yönetim Bilişim Sistemleri (yüksekokul),2
istanbul_29_mayis_universitesi,202210334,2024,Çağdaş Türk Lehçeleri Ve Edebiyatları,1
istanbul_29_mayis_universitesi,202210334,2024,Çizgi Film Ve Animasyon,3
istanbul_29_mayis_universitesi,202210334,2024,Çocuk Gelişimi,35
istanbul_29_mayis_universitesi,202210334,2024,Çocuk Gelişimi (yüksekokul),3
istanbul_29_mayis_universitesi,202210334,2024,Özel Eğitim Öğretmenliği,91
istanbul_29_mayis_universitesi,202210335,2022,Ekonomi,1
istanbul_29_mayis_universitesi,202210335,2022,Havacılık Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210335,2022,Hukuk,4
istanbul_29_mayis_universitesi,202210335,2022,İktisat,2
istanbul_29_mayis_universitesi,202210335,2022,Psikoloji,53
istanbul_29_mayis_universitesi,202210335,2022,Rehberlik ve Psikolojik Danışmanlık,57
istanbul_29_mayis_universitesi,202210335,2022,Sınıf Öğretmenliği,13
istanbul_29_mayis_universitesi,202210335,2022,Siyaset Bilimi ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210335,2022,Sosyoloji,2
istanbul_29_mayis_universitesi,202210335,2022,Yönetim Bilişim Sistemleri (Fakülte),1
istanbul_29_mayis_universitesi,202210335,2023,Gazetecilik,2
istanbul_29_mayis_universitesi,202210335,2023,Halkla İlişkiler ve Reklamcılık (Fakülte),1
istanbul_29_mayis_universitesi,202210335,2023,Halkla İlişkiler ve Tanıtım,1
istanbul_29_mayis_universitesi,202210335,2023,Hukuk,7
istanbul_29_mayis_universitesi,202210335,2023,Psikoloji,28
istanbul_29_mayis_universitesi,202210335,2023,Rehberlik ve Psikolojik Danışmanlık,46
istanbul_29_mayis_universitesi,202210335,2023,Sınıf Öğretmenliği,5
istanbul_29_mayis_universitesi,202210335,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210335,2023,Türk Dili ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210335,2023,Türk Dili ve Edebiyatı Öğretmenliği,1
istanbul_29_mayis_universitesi,202210335,2023,Türkçe Öğretmenliği,5
istanbul_29_mayis_universitesi,202210335,2023,Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210335,2024,Halkla İlişkiler Ve Reklamcılık,1
istanbul_29_mayis_universitesi,202210335,2024,Hukuk,5
istanbul_29_mayis_universitesi,202210335,2024,İktisat,2
istanbul_29_mayis_universitesi,202210335,2024,İç Mimarlık Ve Çevre Tasarımı,2
istanbul_29_mayis_universitesi,202210335,2024,İşletme,7
istanbul_29_mayis_universitesi,202210335,2024,Maliye,2
istanbul_29_mayis_universitesi,202210335,2024,Okul Öncesi Öğretmenliği,1
istanbul_29_mayis_universitesi,202210335,2024,Psikoloji,49
istanbul_29_mayis_universitesi,202210335,2024,Rehberlik Ve Psikolojik Danışmanlık,136
istanbul_29_mayis_universitesi,202210335,2024,Sınıf Öğretmenliği,20
istanbul_29_mayis_universitesi,202210335,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210335,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,5
istanbul_29_mayis_universitesi,202210335,2024,Tarih,1
istanbul_29_mayis_universitesi,202210335,2024,Türk Dili Ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210335,2024,Yeni Medya Ve İletişim,1
istanbul_29_mayis_universitesi,202210335,2024,Yönetim Bilişim Sistemleri,12
istanbul_29_mayis_universitesi,202210335,2024,Çocuk Gelişimi,5
istanbul_29_mayis_universitesi,202210336,2022,Bilgi ve Belge Yönetimi,2
istanbul_29_mayis_universitesi,202210336,2022,Çalışma Ekonomisi ve Endüstri İlişkileri,4
istanbul_29_mayis_universitesi,202210336,2022,Çocuk Gelişimi (Fakülte),10
istanbul_29_mayis_universitesi,202210336,2022,Çocuk Gelişimi (Yüksekokul),1
istanbul_29_mayis_universitesi,202210336,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2022,Hemşirelik (Fakülte),2
istanbul_29_mayis_universitesi,202210336,2022,İç Mimarlık ve Çevre Tasarımı,16
istanbul_29_mayis_universitesi,202210336,2022,İktisat,4
istanbul_29_mayis_universitesi,202210336,2022,İlahiyat,1
istanbul_29_mayis_universitesi,202210336,2022,İşletme,4
istanbul_29_mayis_universitesi,202210336,2022,Kıbrıs,1
istanbul_29_mayis_universitesi,202210336,2022,Kültür Varlıklarını Koruma ve Onarım (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2022,Maliye,1
istanbul_29_mayis_universitesi,202210336,2022,Okul Öncesi Öğretmenliği,24
istanbul_29_mayis_universitesi,202210336,2022,Ön Lisans,16
istanbul_29_mayis_universitesi,202210336,2022,Özel Eğitim Öğretmenliği,2
istanbul_29_mayis_universitesi,202210336,2022,Psikoloji,58
istanbul_29_mayis_universitesi,202210336,2022,Rehberlik ve Psikolojik Danışmanlık,226
istanbul_29_mayis_universitesi,202210336,2022,Sağlık Yönetimi (Fakülte),2
istanbul_29_mayis_universitesi,202210336,2022,Sermaye Piyasası (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2022,Sınıf Öğretmenliği,62
istanbul_29_mayis_universitesi,202210336,2022,Siyaset Bilimi ve Kamu Yönetimi,3
istanbul_29_mayis_universitesi,202210336,2022,Siyaset Bilimi ve Uluslararası İlişkiler,6
istanbul_29_mayis_universitesi,202210336,2022,Sosyal Bilgiler Öğretmenliği,5
istanbul_29_mayis_universitesi,202210336,2022,Sosyal Hizmet (Fakülte),3
istanbul_29_mayis_universitesi,202210336,2022,Sosyoloji,2
istanbul_29_mayis_universitesi,202210336,2022,Türk Dili ve Edebiyatı,4
istanbul_29_mayis_universitesi,202210336,2022,Türkçe Öğretmenliği,4
istanbul_29_mayis_universitesi,202210336,2022,Uluslararası İlişkiler,3
istanbul_29_mayis_universitesi,202210336,2022,Uluslararası Ticaret ve Finansman (Fakülte),2
istanbul_29_mayis_universitesi,202210336,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2022,Uluslararası Ticaret ve Lojistik (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2022,Uluslararası Ticaret ve Lojistik (Yüksekokul),1
istanbul_29_mayis_universitesi,202210336,2022,Yeni Medya ve İletişim,3
istanbul_29_mayis_universitesi,202210336,2022,Yerel Yönetimler,1
istanbul_29_mayis_universitesi,202210336,2022,Yönetim Bilişim Sistemleri (Fakülte),13
istanbul_29_mayis_universitesi,202210336,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_29_mayis_universitesi,202210336,2023,Adli Bilimler,1
istanbul_29_mayis_universitesi,202210336,2023,Beden Eğitimi ve Spor Öğretmenliği (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2023,Coğrafya,2
istanbul_29_mayis_universitesi,202210336,2023,Çocuk Gelişimi (Fakülte),27
istanbul_29_mayis_universitesi,202210336,2023,Çocuk Gelişimi (Yüksekokul),1
istanbul_29_mayis_universitesi,202210336,2023,Dil ve Konuşma Terapisi (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2023,Ebelik (Fakülte),3
istanbul_29_mayis_universitesi,202210336,2023,Ebelik (Yüksekokul),1
istanbul_29_mayis_universitesi,202210336,2023,Felsefe,1
istanbul_29_mayis_universitesi,202210336,2023,Grafik Tasarımı,1
istanbul_29_mayis_universitesi,202210336,2023,Halkla İlişkiler ve Tanıtım,2
istanbul_29_mayis_universitesi,202210336,2023,İç Mimarlık,1
istanbul_29_mayis_universitesi,202210336,2023,İç Mimarlık ve Çevre Tasarımı,15
istanbul_29_mayis_universitesi,202210336,2023,İktisat,20
istanbul_29_mayis_universitesi,202210336,2023,İlahiyat,2
istanbul_29_mayis_universitesi,202210336,2023,İşletme,24
istanbul_29_mayis_universitesi,202210336,2023,Kıbrıs,4
istanbul_29_mayis_universitesi,202210336,2023,Kültür Varlıklarını Koruma ve Onarım (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2023,Lojistik Yönetimi (Fakülte),2
istanbul_29_mayis_universitesi,202210336,2023,Maliye,17
istanbul_29_mayis_universitesi,202210336,2023,Okul Öncesi Öğretmenliği,7
istanbul_29_mayis_universitesi,202210336,2023,Ön Lisans,9
istanbul_29_mayis_universitesi,202210336,2023,Özel Eğitim Öğretmenliği,4
istanbul_29_mayis_universitesi,202210336,2023,Psikoloji,59
istanbul_29_mayis_universitesi,202210336,2023,Rehberlik ve Psikolojik Danışmanlık,261
istanbul_29_mayis_universitesi,202210336,2023,Sınıf Öğretmenliği,49
istanbul_29_mayis_universitesi,202210336,2023,Siyaset Bilimi ve Kamu Yönetimi,6
istanbul_29_mayis_universitesi,202210336,2023,Sosyal Hizmet (Fakülte),12
istanbul_29_mayis_universitesi,202210336,2023,Sosyoloji,13
istanbul_29_mayis_universitesi,202210336,2023,Tarih,8
istanbul_29_mayis_universitesi,202210336,2023,Türk Dili ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210336,2023,Türkçe Öğretmenliği,7
istanbul_29_mayis_universitesi,202210336,2023,Uluslararası İlişkiler,11
istanbul_29_mayis_universitesi,202210336,2023,Uluslararası Ticaret ve Finansman (Fakülte),1
istanbul_29_mayis_universitesi,202210336,2023,Uluslararası Ticaret ve Lojistik (Fakülte),3
istanbul_29_mayis_universitesi,202210336,2023,Yönetim Bilişim Sistemleri (Fakülte),19
istanbul_29_mayis_universitesi,202210336,2024,Bahçe Bitkileri,3
istanbul_29_mayis_universitesi,202210336,2024,Bankacılık,2
istanbul_29_mayis_universitesi,202210336,2024,Beden Eğitimi Ve Spor Öğretmenliği,1
istanbul_29_mayis_universitesi,202210336,2024,Bitki Koruma,1
istanbul_29_mayis_universitesi,202210336,2024,Dil Ve Konuşma Terapisi,1
istanbul_29_mayis_universitesi,202210336,2024,Ebelik,2
istanbul_29_mayis_universitesi,202210336,2024,Gastronomi Ve Mutfak Sanatları,5
istanbul_29_mayis_universitesi,202210336,2024,Halkla İlişkiler Ve Reklamcılık,2
istanbul_29_mayis_universitesi,202210336,2024,Halkla İlişkiler Ve Tanıtım,3
istanbul_29_mayis_universitesi,202210336,2024,Havacılık Yönetimi,6
istanbul_29_mayis_universitesi,202210336,2024,Hemşirelik,1
istanbul_29_mayis_universitesi,202210336,2024,İktisat,14
istanbul_29_mayis_universitesi,202210336,2024,İlahiyat,12
istanbul_29_mayis_universitesi,202210336,2024,İlahiyat (m.t.o.k),3
istanbul_29_mayis_universitesi,202210336,2024,İngilizce Öğretmenliği,1
istanbul_29_mayis_universitesi,202210336,2024,İnsan Kaynakları Yönetimi,1
istanbul_29_mayis_universitesi,202210336,2024,İslam İktisadı Ve Finans,2
istanbul_29_mayis_universitesi,202210336,2024,İslami İlimler,1
istanbul_29_mayis_universitesi,202210336,2024,İç Mimarlık,2
istanbul_29_mayis_universitesi,202210336,2024,İç Mimarlık Ve Çevre Tasarımı,15
istanbul_29_mayis_universitesi,202210336,2024,İşletme,20
istanbul_29_mayis_universitesi,202210336,2024,Kültür Varlıklarını Koruma Ve Onarım,1
istanbul_29_mayis_universitesi,202210336,2024,Lojistik Yönetimi,1
istanbul_29_mayis_universitesi,202210336,2024,Maliye,17
istanbul_29_mayis_universitesi,202210336,2024,Matematik,1
istanbul_29_mayis_universitesi,202210336,2024,Okul Öncesi Öğretmenliği,24
istanbul_29_mayis_universitesi,202210336,2024,Psikoloji,85
istanbul_29_mayis_universitesi,202210336,2024,"Radyo, Televizyon Ve Sinema",1
istanbul_29_mayis_universitesi,202210336,2024,Rehberlik Ve Psikolojik Danışmanlık,396
istanbul_29_mayis_universitesi,202210336,2024,Sağlık Yönetimi,6
istanbul_29_mayis_universitesi,202210336,2024,Sınıf Öğretmenliği,63
istanbul_29_mayis_universitesi,202210336,2024,Siyaset Bilimi,1
istanbul_29_mayis_universitesi,202210336,2024,Siyaset Bilimi Ve Kamu Yönetimi,6
istanbul_29_mayis_universitesi,202210336,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,4
istanbul_29_mayis_universitesi,202210336,2024,Sosyal Bilgiler Öğretmenliği,13
istanbul_29_mayis_universitesi,202210336,2024,Sosyal Hizmet,8
istanbul_29_mayis_universitesi,202210336,2024,Sosyoloji,3
istanbul_29_mayis_universitesi,202210336,2024,Turizm İşletmeciliği,1
istanbul_29_mayis_universitesi,202210336,2024,Türk Dili Ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210336,2024,Türkçe Öğretmenliği,22
istanbul_29_mayis_universitesi,202210336,2024,Uluslararası İlişkiler,20
istanbul_29_mayis_universitesi,202210336,2024,Uluslararası Ticaret Ve Finansman,5
istanbul_29_mayis_universitesi,202210336,2024,Uluslararası Ticaret Ve İşletmecilik,3
istanbul_29_mayis_universitesi,202210336,2024,Uluslararası Ticaret Ve Lojistik,3
istanbul_29_mayis_universitesi,202210336,2024,Yeni Medya Ve İletişim,4
istanbul_29_mayis_universitesi,202210336,2024,Yönetim Bilişim Sistemleri,30
istanbul_29_mayis_universitesi,202210336,2024,Yönetim Bilişim Sistemleri (yüksekokul),2
istanbul_29_mayis_universitesi,202210336,2024,Çocuk Gelişimi,34
istanbul_29_mayis_universitesi,202210336,2024,Çocuk Gelişimi (yüksekokul),1
istanbul_29_mayis_universitesi,202210336,2024,Özel Eğitim Öğretmenliği,2
istanbul_29_mayis_universitesi,202210338,2022,Bilgisayar Mühendisliği,5
istanbul_29_mayis_universitesi,202210338,2022,Hukuk,269
istanbul_29_mayis_universitesi,202210338,2022,İktisat,1
istanbul_29_mayis_universitesi,202210338,2022,İlahiyat,3
istanbul_29_mayis_universitesi,202210338,2022,İslami İlimler,2
istanbul_29_mayis_universitesi,202210338,2022,İşletme,5
istanbul_29_mayis_universitesi,202210338,2022,Psikoloji,14
istanbul_29_mayis_universitesi,202210338,2022,Rehberlik ve Psikolojik Danışmanlık,9
istanbul_29_mayis_universitesi,202210338,2022,Sınıf Öğretmenliği,2
istanbul_29_mayis_universitesi,202210338,2022,Siyaset Bilimi ve Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210338,2022,Türk Dili ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210338,2022,Türkçe Öğretmenliği,3
istanbul_29_mayis_universitesi,202210338,2022,Yapay Zeka ve Veri Mühendisliği,1
istanbul_29_mayis_universitesi,202210338,2022,Yazılım Mühendisliği,1
istanbul_29_mayis_universitesi,202210338,2022,Yönetim Bilişim Sistemleri (Fakülte),1
istanbul_29_mayis_universitesi,202210338,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_29_mayis_universitesi,202210338,2023,Eczacılık,1
istanbul_29_mayis_universitesi,202210338,2023,Felsefe,1
istanbul_29_mayis_universitesi,202210338,2023,Hemşirelik (Fakülte),1
istanbul_29_mayis_universitesi,202210338,2023,Hukuk,377
istanbul_29_mayis_universitesi,202210338,2023,İktisat,4
istanbul_29_mayis_universitesi,202210338,2023,Okul Öncesi Öğretmenliği,1
istanbul_29_mayis_universitesi,202210338,2023,Psikoloji,8
istanbul_29_mayis_universitesi,202210338,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
istanbul_29_mayis_universitesi,202210338,2023,Sosyoloji,1
istanbul_29_mayis_universitesi,202210338,2023,Yönetim Bilişim Sistemleri (Fakülte),5
istanbul_29_mayis_universitesi,202210338,2024,Ekonomi,1
istanbul_29_mayis_universitesi,202210338,2024,Halkla İlişkiler Ve Reklamcılık,1
istanbul_29_mayis_universitesi,202210338,2024,Hemşirelik,6
istanbul_29_mayis_universitesi,202210338,2024,Hukuk,711
istanbul_29_mayis_universitesi,202210338,2024,İktisat,5
istanbul_29_mayis_universitesi,202210338,2024,İlahiyat,5
istanbul_29_mayis_universitesi,202210338,2024,İslami İlimler,3
istanbul_29_mayis_universitesi,202210338,2024,İşletme,1
istanbul_29_mayis_universitesi,202210338,2024,Kamu Yönetimi,1
istanbul_29_mayis_universitesi,202210338,2024,Küresel Siyaset Ve Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210338,2024,Odyoloji,1
istanbul_29_mayis_universitesi,202210338,2024,Politika Ve Ekonomi,1
istanbul_29_mayis_universitesi,202210338,2024,Psikoloji,8
istanbul_29_mayis_universitesi,202210338,2024,Rehberlik Ve Psikolojik Danışmanlık,5
istanbul_29_mayis_universitesi,202210338,2024,Sınıf Öğretmenliği,1
istanbul_29_mayis_universitesi,202210338,2024,Siyaset Bilimi Ve Kamu Yönetimi,3
istanbul_29_mayis_universitesi,202210338,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,13
istanbul_29_mayis_universitesi,202210338,2024,Uluslararası İlişkiler,2
istanbul_29_mayis_universitesi,202210338,2024,Yönetim Bilişim Sistemleri,1
istanbul_29_mayis_universitesi,202210339,2022,Beslenme ve Diyetetik (Fakülte),4
istanbul_29_mayis_universitesi,202210339,2022,Bilgisayar Mühendisliği,5
istanbul_29_mayis_universitesi,202210339,2022,Dil ve Konuşma Terapisi (Fakülte),1
istanbul_29_mayis_universitesi,202210339,2022,Diş Hekimliği,3
istanbul_29_mayis_universitesi,202210339,2022,Eczacılık,2
istanbul_29_mayis_universitesi,202210339,2022,Ekonomi,2
istanbul_29_mayis_universitesi,202210339,2022,Ekonomi ve Finans,1
istanbul_29_mayis_universitesi,202210339,2022,Elektrik-Elektronik Mühendisliği,2
istanbul_29_mayis_universitesi,202210339,2022,Gastronomi ve Mutfak Sanatları (Fakülte),1
istanbul_29_mayis_universitesi,202210339,2022,Havacılık Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210339,2022,Hukuk,1429
istanbul_29_mayis_universitesi,202210339,2022,İç Mimarlık,1
istanbul_29_mayis_universitesi,202210339,2022,İç Mimarlık ve Çevre Tasarımı,13
istanbul_29_mayis_universitesi,202210339,2022,İktisat,15
istanbul_29_mayis_universitesi,202210339,2022,İlköğretim Matematik Öğretmenliği,19
istanbul_29_mayis_universitesi,202210339,2022,İşletme,40
istanbul_29_mayis_universitesi,202210339,2022,Kamu Yönetimi,1
istanbul_29_mayis_universitesi,202210339,2022,Kıbrıs,53
istanbul_29_mayis_universitesi,202210339,2022,Lojistik Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210339,2022,Makine Mühendisliği,1
istanbul_29_mayis_universitesi,202210339,2022,Mimarlık,6
istanbul_29_mayis_universitesi,202210339,2022,Okul Öncesi Öğretmenliği,2
istanbul_29_mayis_universitesi,202210339,2022,Özel Eğitim Öğretmenliği,22
istanbul_29_mayis_universitesi,202210339,2022,Psikoloji,91
istanbul_29_mayis_universitesi,202210339,2022,Rehberlik ve Psikolojik Danışmanlık,62
istanbul_29_mayis_universitesi,202210339,2022,Sınıf Öğretmenliği,36
istanbul_29_mayis_universitesi,202210339,2022,Siyaset Bilimi ve Kamu Yönetimi,12
istanbul_29_mayis_universitesi,202210339,2022,Siyaset Bilimi ve Uluslararası İlişkiler,18
istanbul_29_mayis_universitesi,202210339,2022,Türkçe Öğretmenliği,2
istanbul_29_mayis_universitesi,202210339,2022,Uçak Gövde ve Motor Bakımı (Fakülte),4
istanbul_29_mayis_universitesi,202210339,2022,Uçak Mühendisliği,1
istanbul_29_mayis_universitesi,202210339,2022,Uluslararası İlişkiler,5
istanbul_29_mayis_universitesi,202210339,2022,Veterinerlik,9
istanbul_29_mayis_universitesi,202210339,2022,Yapay Zeka ve Veri Mühendisliği,2
istanbul_29_mayis_universitesi,202210339,2022,Yazılım Mühendisliği,5
istanbul_29_mayis_universitesi,202210339,2022,Yönetim Bilişim Sistemleri (Fakülte),32
istanbul_29_mayis_universitesi,202210339,2023,Bilgisayar Mühendisliği,2
istanbul_29_mayis_universitesi,202210339,2023,Deniz Ulaştırma İşletme Mühendisliği (Fakülte),1
istanbul_29_mayis_universitesi,202210339,2023,Ekonomi,2
istanbul_29_mayis_universitesi,202210339,2023,Endüstri Mühendisliği,3
istanbul_29_mayis_universitesi,202210339,2023,Felsefe,2
istanbul_29_mayis_universitesi,202210339,2023,Hukuk,1563
istanbul_29_mayis_universitesi,202210339,2023,İç Mimarlık,2
istanbul_29_mayis_universitesi,202210339,2023,İç Mimarlık ve Çevre Tasarımı,7
istanbul_29_mayis_universitesi,202210339,2023,İktisat,18
istanbul_29_mayis_universitesi,202210339,2023,İlahiyat,12
istanbul_29_mayis_universitesi,202210339,2023,İlahiyat (M.T.O.K.),2
istanbul_29_mayis_universitesi,202210339,2023,İletişim,1
istanbul_29_mayis_universitesi,202210339,2023,İnşaat Mühendisliği,1
istanbul_29_mayis_universitesi,202210339,2023,İşletme,29
istanbul_29_mayis_universitesi,202210339,2023,Kamu Yönetimi,1
istanbul_29_mayis_universitesi,202210339,2023,Kıbrıs,53
istanbul_29_mayis_universitesi,202210339,2023,Maliye,1
istanbul_29_mayis_universitesi,202210339,2023,Ön Lisans,1
istanbul_29_mayis_universitesi,202210339,2023,Özel Eğitim Öğretmenliği,9
istanbul_29_mayis_universitesi,202210339,2023,Protohistorya ve Ön Asya Arkeolojisi,1
istanbul_29_mayis_universitesi,202210339,2023,Psikoloji,90
istanbul_29_mayis_universitesi,202210339,2023,Rehberlik ve Psikolojik Danışmanlık,44
istanbul_29_mayis_universitesi,202210339,2023,Sınıf Öğretmenliği,85
istanbul_29_mayis_universitesi,202210339,2023,Siyaset Bilimi ve Kamu Yönetimi,32
istanbul_29_mayis_universitesi,202210339,2023,Siyaset Bilimi ve Uluslararası İlişkiler,22
istanbul_29_mayis_universitesi,202210339,2023,Sosyoloji,1
istanbul_29_mayis_universitesi,202210339,2023,Tarih,8
istanbul_29_mayis_universitesi,202210339,2023,Türk Dili ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210339,2023,Türk Dili ve Edebiyatı Öğretmenliği,2
istanbul_29_mayis_universitesi,202210339,2023,Türkçe Öğretmenliği,5
istanbul_29_mayis_universitesi,202210339,2023,Uluslararası İlişkiler,7
istanbul_29_mayis_universitesi,202210339,2023,Yazılım Mühendisliği,2
istanbul_29_mayis_universitesi,202210339,2023,Yeni Medya (Fakülte),1
istanbul_29_mayis_universitesi,202210339,2023,Yeni Medya ve İletişim,1
istanbul_29_mayis_universitesi,202210339,2023,Yönetim Bilişim Sistemleri (Fakülte),54
istanbul_29_mayis_universitesi,202210339,2023,Yönetim Bilişim Sistemleri (Yüksekokul),4
istanbul_29_mayis_universitesi,202210339,2024,Beslenme Ve Diyetetik,2
istanbul_29_mayis_universitesi,202210339,2024,Bilgisayar Mühendisliği,12
istanbul_29_mayis_universitesi,202210339,2024,Biyoloji,1
istanbul_29_mayis_universitesi,202210339,2024,Denizcilik İşletmeleri Yönetimi,5
istanbul_29_mayis_universitesi,202210339,2024,Dil Ve Konuşma Terapisi,2
istanbul_29_mayis_universitesi,202210339,2024,Ebelik,1
istanbul_29_mayis_universitesi,202210339,2024,Ekonomi,1
istanbul_29_mayis_universitesi,202210339,2024,Elektrik Mühendisliği,1
istanbul_29_mayis_universitesi,202210339,2024,Elektrik-elektronik Mühendisliği,7
istanbul_29_mayis_universitesi,202210339,2024,Elektrik-elektronik Mühendisliği (m.t.o.k),2
istanbul_29_mayis_universitesi,202210339,2024,Elektronik Ve Haberleşme Mühendisliği,1
istanbul_29_mayis_universitesi,202210339,2024,Fizyoterapi Ve Rehabilitasyon,1
istanbul_29_mayis_universitesi,202210339,2024,Gazetecilik,2
