university,yop_kodu,year,program,tercih_sayisi
istanbul_sabahattin_zaim_universitesi,203211289,2022,Bankacılık,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Çalışma Ekonomisi ve Endüstri İlişkileri,3
istanbul_sabahattin_zaim_universitesi,203211289,2022,Ekonomi,2
istanbul_sabahattin_zaim_universitesi,203211289,2022,Felsefe,3
istanbul_sabahattin_zaim_universitesi,203211289,2022,Finans ve Bankacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,İç Mimarlık ve Çevre Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,İktisat,15
istanbul_sabahattin_zaim_universitesi,203211289,2022,İlahiyat,5
istanbul_sabahattin_zaim_universitesi,203211289,2022,İslam İktisadı ve Finans,18
istanbul_sabahattin_zaim_universitesi,203211289,2022,İslami İlimler,2
istanbul_sabahattin_zaim_universitesi,203211289,2022,İşletme,25
istanbul_sabahattin_zaim_universitesi,203211289,2022,Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Kültür Varlıklarını Koruma ve Onarım (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Maliye,3
istanbul_sabahattin_zaim_universitesi,203211289,2022,Ön Lisans,18
istanbul_sabahattin_zaim_universitesi,203211289,2022,Peyzaj Mimarlığı,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,"Radyo, Televizyon ve Sinema",3
istanbul_sabahattin_zaim_universitesi,203211289,2022,Rehberlik ve Psikolojik Danışmanlık,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Siyaset Bilimi ve Kamu Yönetimi,4
istanbul_sabahattin_zaim_universitesi,203211289,2022,Siyaset Bilimi ve Uluslararası İlişkiler,6
istanbul_sabahattin_zaim_universitesi,203211289,2022,Sosyoloji,6
istanbul_sabahattin_zaim_universitesi,203211289,2022,Şehir ve Bölge Planlama,4
istanbul_sabahattin_zaim_universitesi,203211289,2022,Tarım Ticareti ve İşletmeciliği,1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Tarih,4
istanbul_sabahattin_zaim_universitesi,203211289,2022,Tarih (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211289,2022,Uluslararası İlişkiler,11
istanbul_sabahattin_zaim_universitesi,203211289,2022,Uluslararası Ticaret (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211289,2022,Uluslararası Ticaret ve Finansman (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211289,2022,Yönetim Bilişim Sistemleri (Fakülte),8
istanbul_sabahattin_zaim_universitesi,203211289,2023,İktisat,7
istanbul_sabahattin_zaim_universitesi,203211289,2023,İslam İktisadı ve Finans,5
istanbul_sabahattin_zaim_universitesi,203211289,2023,İşletme,5
istanbul_sabahattin_zaim_universitesi,203211289,2023,Maliye,2
istanbul_sabahattin_zaim_universitesi,203211289,2023,Sağlık Yönetimi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211289,2023,Uluslararası Ticaret ve Finansman (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Ekonometri,2
istanbul_sabahattin_zaim_universitesi,203211289,2024,Ekonomi,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Felsefe,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Finans Ve Bankacılık,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Havacılık Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,İktisat,17
istanbul_sabahattin_zaim_universitesi,203211289,2024,İlahiyat,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,İslam İktisadı Ve Finans,15
istanbul_sabahattin_zaim_universitesi,203211289,2024,İslami İlimler,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,İşletme,9
istanbul_sabahattin_zaim_universitesi,203211289,2024,İşletme (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Lojistik Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Maliye,5
istanbul_sabahattin_zaim_universitesi,203211289,2024,Siyaset Bilimi Ve Kamu Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203211289,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203211289,2024,Uluslararası Ticaret Ve Finansman,4
istanbul_sabahattin_zaim_universitesi,203211289,2024,Uluslararası Ticaret Ve İşletmecilik,2
istanbul_sabahattin_zaim_universitesi,203211289,2024,Uluslararası Ticaret Ve Lojistik,1
istanbul_sabahattin_zaim_universitesi,203211289,2024,Yönetim Bilişim Sistemleri,13
istanbul_sabahattin_zaim_universitesi,203211289,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,2
istanbul_sabahattin_zaim_universitesi,203211289,2024,Çocuk Gelişimi,1
istanbul_sabahattin_zaim_universitesi,203211290,2022,Bahçe Bitkileri,2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Bitki Koruma,2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211290,2022,İç Mimarlık ve Çevre Tasarımı,3
istanbul_sabahattin_zaim_universitesi,203211290,2022,İktisat,3
istanbul_sabahattin_zaim_universitesi,203211290,2022,İletişim ve Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211290,2022,İslam İktisadı ve Finans,19
istanbul_sabahattin_zaim_universitesi,203211290,2022,İşletme,15
istanbul_sabahattin_zaim_universitesi,203211290,2022,Ön Lisans,3
istanbul_sabahattin_zaim_universitesi,203211290,2022,Psikoloji,1
istanbul_sabahattin_zaim_universitesi,203211290,2022,Siyaset Bilimi ve Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211290,2022,Siyaset Bilimi ve Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Tarla Bitkileri,2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Toprak Bilimi ve Bitki Besleme,2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Uluslararası Ticaret (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211290,2022,Uluslararası Ticaret ve Finansman (Fakülte),15
istanbul_sabahattin_zaim_universitesi,203211290,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211290,2022,Uluslararası Ticaret ve Lojistik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211290,2022,Yönetim Bilişim Sistemleri (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211290,2023,Beslenme ve Diyetetik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Bilgisayar Bilimleri,1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Ekonomi,5
istanbul_sabahattin_zaim_universitesi,203211290,2023,Ekonomi ve Finans,5
istanbul_sabahattin_zaim_universitesi,203211290,2023,Finans ve Bankacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Fizyoterapi ve Rehabilitasyon (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211290,2023,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Havacılık Yönetimi (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211290,2023,Havacılık Yönetimi (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211290,2023,İç Mimarlık ve Çevre Tasarımı,3
istanbul_sabahattin_zaim_universitesi,203211290,2023,İktisat,7
istanbul_sabahattin_zaim_universitesi,203211290,2023,İslam İktisadı ve Finans,23
istanbul_sabahattin_zaim_universitesi,203211290,2023,İslami İlimler,2
istanbul_sabahattin_zaim_universitesi,203211290,2023,İş Sağlığı ve Güvenliği (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211290,2023,İşletme,29
istanbul_sabahattin_zaim_universitesi,203211290,2023,Lojistik Yönetimi (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211290,2023,Ön Lisans,12
istanbul_sabahattin_zaim_universitesi,203211290,2023,Sağlık Yönetimi (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211290,2023,Sermaye Piyasası,1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Siyaset Bilimi ve Uluslararası İlişkiler,4
istanbul_sabahattin_zaim_universitesi,203211290,2023,Sosyoloji,1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Türk Dili ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211290,2023,Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203211290,2023,Uluslararası Ticaret (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211290,2023,Uluslararası Ticaret ve Finansman (Fakülte),14
istanbul_sabahattin_zaim_universitesi,203211290,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203211290,2023,Yönetim Bilişim Sistemleri (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211290,2024,Ebelik,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Ekonomi,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,İktisat,6
istanbul_sabahattin_zaim_universitesi,203211290,2024,İktisat (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211290,2024,İlahiyat,9
istanbul_sabahattin_zaim_universitesi,203211290,2024,İslam İktisadı Ve Finans,36
istanbul_sabahattin_zaim_universitesi,203211290,2024,İslami İlimler,7
istanbul_sabahattin_zaim_universitesi,203211290,2024,İç Mimarlık,4
istanbul_sabahattin_zaim_universitesi,203211290,2024,İç Mimarlık Ve Çevre Tasarımı,2
istanbul_sabahattin_zaim_universitesi,203211290,2024,İşletme,25
istanbul_sabahattin_zaim_universitesi,203211290,2024,İşletme (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Lojistik Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Maliye,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Pilotaj,3
istanbul_sabahattin_zaim_universitesi,203211290,2024,Pilotaj (yüksekokul),3
istanbul_sabahattin_zaim_universitesi,203211290,2024,Psikoloji,6
istanbul_sabahattin_zaim_universitesi,203211290,2024,"Radyo, Televizyon Ve Sinema",1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Reklam Tasarımı Ve İletişimi,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Sağlık Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211290,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,7
istanbul_sabahattin_zaim_universitesi,203211290,2024,Sosyal Hizmet,4
istanbul_sabahattin_zaim_universitesi,203211290,2024,Turizm Ve Gastronomi Yönetimi Programları,2
istanbul_sabahattin_zaim_universitesi,203211290,2024,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Uluslararası Ticaret Ve Finansman,12
istanbul_sabahattin_zaim_universitesi,203211290,2024,Uluslararası Ticaret Ve İşletmecilik,2
istanbul_sabahattin_zaim_universitesi,203211290,2024,Yönetim Bilişim Sistemleri,1
istanbul_sabahattin_zaim_universitesi,203211290,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,1
istanbul_sabahattin_zaim_universitesi,203211291,2022,Bankacılık ve Sigortacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211291,2022,Havacılık Yönetimi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211291,2022,İktisat,6
istanbul_sabahattin_zaim_universitesi,203211291,2022,İşletme,8
istanbul_sabahattin_zaim_universitesi,203211291,2022,Ön Lisans,1
istanbul_sabahattin_zaim_universitesi,203211291,2022,Psikoloji,1
istanbul_sabahattin_zaim_universitesi,203211291,2022,Siyaset Bilimi ve Kamu Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211291,2022,Siyaset Bilimi ve Uluslararası İlişkiler,4
istanbul_sabahattin_zaim_universitesi,203211291,2022,Sosyoloji,1
istanbul_sabahattin_zaim_universitesi,203211291,2022,Uluslararası Ticaret (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211291,2022,Uluslararası Ticaret ve Finansman (Fakülte),17
istanbul_sabahattin_zaim_universitesi,203211291,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211291,2022,Uluslararası Ticaret ve Lojistik (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211291,2022,Yönetim Bilişim Sistemleri (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203211291,2022,Yönetim Bilişim Sistemleri (Yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203211291,2023,Ekonomi ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211291,2023,Gastronomi ve Mutfak Sanatları (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211291,2023,Grafik Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211291,2023,İç Mimarlık ve Çevre Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211291,2023,İktisat,8
istanbul_sabahattin_zaim_universitesi,203211291,2023,İslam İktisadı ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211291,2023,İşletme,24
istanbul_sabahattin_zaim_universitesi,203211291,2023,Maliye,4
istanbul_sabahattin_zaim_universitesi,203211291,2023,Ön Lisans,4
istanbul_sabahattin_zaim_universitesi,203211291,2023,Siyaset Bilimi ve Kamu Yönetimi,6
istanbul_sabahattin_zaim_universitesi,203211291,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
istanbul_sabahattin_zaim_universitesi,203211291,2023,Sosyal Hizmet (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211291,2023,Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203211291,2023,Uluslararası Ticaret ve Finansman (Fakülte),19
istanbul_sabahattin_zaim_universitesi,203211291,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211291,2023,Yönetim Bilişim Sistemleri (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211291,2024,Denizcilik İşletmeleri Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211291,2024,Ekonometri,2
istanbul_sabahattin_zaim_universitesi,203211291,2024,Ekonomi,3
istanbul_sabahattin_zaim_universitesi,203211291,2024,Ekonomi Ve Finans,4
istanbul_sabahattin_zaim_universitesi,203211291,2024,Havacılık Yönetimi,4
istanbul_sabahattin_zaim_universitesi,203211291,2024,Havacılık Yönetimi (yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211291,2024,İktisat,33
istanbul_sabahattin_zaim_universitesi,203211291,2024,İslam İktisadı Ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211291,2024,İşletme,41
istanbul_sabahattin_zaim_universitesi,203211291,2024,İşletme (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211291,2024,Lojistik Yönetimi,6
istanbul_sabahattin_zaim_universitesi,203211291,2024,Maliye,9
istanbul_sabahattin_zaim_universitesi,203211291,2024,Psikoloji,3
istanbul_sabahattin_zaim_universitesi,203211291,2024,Rehberlik Ve Psikolojik Danışmanlık,2
istanbul_sabahattin_zaim_universitesi,203211291,2024,Sağlık Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203211291,2024,Sınıf Öğretmenliği,4
istanbul_sabahattin_zaim_universitesi,203211291,2024,Siyaset Bilimi Ve Kamu Yönetimi,9
istanbul_sabahattin_zaim_universitesi,203211291,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,8
istanbul_sabahattin_zaim_universitesi,203211291,2024,Sosyal Hizmet,2
istanbul_sabahattin_zaim_universitesi,203211291,2024,Sosyoloji,5
istanbul_sabahattin_zaim_universitesi,203211291,2024,Tarih,1
istanbul_sabahattin_zaim_universitesi,203211291,2024,Türk Dili Ve Edebiyatı,4
istanbul_sabahattin_zaim_universitesi,203211291,2024,Uluslararası İlişkiler,4
istanbul_sabahattin_zaim_universitesi,203211291,2024,Uluslararası Ticaret Ve Finansman,56
istanbul_sabahattin_zaim_universitesi,203211291,2024,Uluslararası Ticaret Ve İşletmecilik,10
istanbul_sabahattin_zaim_universitesi,203211291,2024,Uluslararası Ticaret Ve Lojistik,2
istanbul_sabahattin_zaim_universitesi,203211291,2024,Yönetim Bilişim Sistemleri,7
istanbul_sabahattin_zaim_universitesi,203211291,2024,Çocuk Gelişimi,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Astronomi ve Uzay Bilimleri,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Ekonometri,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Ekonomi,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Ekonomi ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211292,2022,Finans ve Bankacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),6
istanbul_sabahattin_zaim_universitesi,203211292,2022,Halkla İlişkiler ve Tanıtım,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Havacılık Yönetimi (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211292,2022,İç Mimarlık ve Çevre Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,İktisat,19
istanbul_sabahattin_zaim_universitesi,203211292,2022,İslam İktisadı ve Finans,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,İşletme,67
istanbul_sabahattin_zaim_universitesi,203211292,2022,Lojistik Yönetimi (Fakülte),10
istanbul_sabahattin_zaim_universitesi,203211292,2022,Maliye,6
istanbul_sabahattin_zaim_universitesi,203211292,2022,Moleküler Biyoloji ve Genetik,16
istanbul_sabahattin_zaim_universitesi,203211292,2022,Moleküler Biyoteknoloji,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Muhasebe ve Finans Yönetimi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Ön Lisans,22
istanbul_sabahattin_zaim_universitesi,203211292,2022,Sağlık Yönetimi (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203211292,2022,Siyaset Bilimi ve Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Siyaset Bilimi ve Uluslararası İlişkiler,4
istanbul_sabahattin_zaim_universitesi,203211292,2022,Tarih,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Uluslararası İlişkiler,4
istanbul_sabahattin_zaim_universitesi,203211292,2022,Uluslararası Ticaret (Fakülte),8
istanbul_sabahattin_zaim_universitesi,203211292,2022,Uluslararası Ticaret ve Finansman (Fakülte),82
istanbul_sabahattin_zaim_universitesi,203211292,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),17
istanbul_sabahattin_zaim_universitesi,203211292,2022,Uluslararası Ticaret ve İşletmecilik (Yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203211292,2022,Uluslararası Ticaret ve Lojistik (Fakülte),8
istanbul_sabahattin_zaim_universitesi,203211292,2022,Yazılım Geliştirme,1
istanbul_sabahattin_zaim_universitesi,203211292,2022,Yönetim Bilişim Sistemleri (Fakülte),20
istanbul_sabahattin_zaim_universitesi,203211292,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Dijital Oyun Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Dil ve Konuşma Terapisi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Ekonomi ve Finans,2
istanbul_sabahattin_zaim_universitesi,203211292,2023,Elektronik Ticaret ve Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Finans ve Bankacılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Görsel İletişim Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Grafik Tasarımı,3
istanbul_sabahattin_zaim_universitesi,203211292,2023,Havacılık Yönetimi (Fakülte),7
istanbul_sabahattin_zaim_universitesi,203211292,2023,İç Mimarlık ve Çevre Tasarımı,6
istanbul_sabahattin_zaim_universitesi,203211292,2023,İktisat,20
istanbul_sabahattin_zaim_universitesi,203211292,2023,İnsan Kaynakları Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,İslam İktisadı ve Finans,3
istanbul_sabahattin_zaim_universitesi,203211292,2023,İşletme,46
istanbul_sabahattin_zaim_universitesi,203211292,2023,İşletme (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Lojistik Yönetimi (Fakülte),13
istanbul_sabahattin_zaim_universitesi,203211292,2023,Ön Lisans,31
istanbul_sabahattin_zaim_universitesi,203211292,2023,Sağlık Yönetimi (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203211292,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Türk Dili ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Türkçe Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası Ticaret (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası Ticaret ve Finansman (Fakülte),103
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası Ticaret ve Finansman (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),20
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası Ticaret ve Lojistik (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Uluslararası Ticaret ve Lojistik (Fakülte),7
istanbul_sabahattin_zaim_universitesi,203211292,2023,Yönetim Bilişim Sistemleri (Açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211292,2023,Yönetim Bilişim Sistemleri (Fakülte),7
istanbul_sabahattin_zaim_universitesi,203211292,2024,Basım Teknolojileri,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Beslenme Ve Diyetetik,4
istanbul_sabahattin_zaim_universitesi,203211292,2024,Bilgi Güvenliği Teknolojisi,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Coğrafya,4
istanbul_sabahattin_zaim_universitesi,203211292,2024,Coğrafya Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Dijital Oyun Tasarımı,5
istanbul_sabahattin_zaim_universitesi,203211292,2024,Dil Ve Konuşma Terapisi,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Ekonometri,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Ekonomi,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Ekonomi Ve Finans,12
istanbul_sabahattin_zaim_universitesi,203211292,2024,Elektronik Ticaret Ve Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,Endüstriyel Tasarım,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Finans Ve Bankacılık,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Fizyoterapi Ve Rehabilitasyon,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Gastronomi Ve Mutfak Sanatları,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Gazetecilik,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Görsel İletişim Tasarımı,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,Halkla İlişkiler Ve Reklamcılık,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,Halkla İlişkiler Ve Tanıtım,4
istanbul_sabahattin_zaim_universitesi,203211292,2024,Havacılık Yönetimi,12
istanbul_sabahattin_zaim_universitesi,203211292,2024,Hemşirelik,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,İktisat,43
istanbul_sabahattin_zaim_universitesi,203211292,2024,İslam İktisadı Ve Finans,9
istanbul_sabahattin_zaim_universitesi,203211292,2024,İç Mimarlık,7
istanbul_sabahattin_zaim_universitesi,203211292,2024,İç Mimarlık Ve Çevre Tasarımı,16
istanbul_sabahattin_zaim_universitesi,203211292,2024,İş Sağlığı Ve Güvenliği,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,İşletme,176
istanbul_sabahattin_zaim_universitesi,203211292,2024,İşletme (açıköğretim),1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Kamu Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,Lojistik Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Maliye,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Medya Ve İletişim,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Moleküler Biyoloji Ve Genetik,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Muhasebe Ve Finans Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Odyoloji,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Orman Endüstrisi Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Orman Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Peyzaj Mimarlığı,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Psikoloji,8
istanbul_sabahattin_zaim_universitesi,203211292,2024,"Radyo, Televizyon Ve Sinema",1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Reklamcılık,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Sağlık Yönetimi,8
istanbul_sabahattin_zaim_universitesi,203211292,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,8
istanbul_sabahattin_zaim_universitesi,203211292,2024,Sosyoloji,2
istanbul_sabahattin_zaim_universitesi,203211292,2024,Su Bilimleri Ve Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Tarih,4
istanbul_sabahattin_zaim_universitesi,203211292,2024,Televizyon Haberciliği Ve Programcılığı,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Türk Dili Ve Edebiyatı,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Uluslararası İlişkiler,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Uluslararası Ticaret,6
istanbul_sabahattin_zaim_universitesi,203211292,2024,Uluslararası Ticaret Ve Finansman,219
istanbul_sabahattin_zaim_universitesi,203211292,2024,Uluslararası Ticaret Ve İşletmecilik,17
istanbul_sabahattin_zaim_universitesi,203211292,2024,Uluslararası Ticaret Ve İşletmecilik (yüksekokul),3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Uluslararası Ticaret Ve Lojistik,14
istanbul_sabahattin_zaim_universitesi,203211292,2024,Veteriner,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Yapay Zeka Ve Makine Öğrenmesi,1
istanbul_sabahattin_zaim_universitesi,203211292,2024,Yeni Medya Ve İletişim,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Yönetim Bilişim Sistemleri,11
istanbul_sabahattin_zaim_universitesi,203211292,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,8
istanbul_sabahattin_zaim_universitesi,203211292,2024,Çocuk Gelişimi,3
istanbul_sabahattin_zaim_universitesi,203211292,2024,Şehir Ve Bölge Planlama,3
istanbul_sabahattin_zaim_universitesi,203211293,2022,İktisat,2
istanbul_sabahattin_zaim_universitesi,203211293,2022,İslam İktisadı ve Finans,1
istanbul_sabahattin_zaim_universitesi,203211293,2022,İşletme,7
