university,yop_kodu,year,lise_adi,sehir,ilce,yerlesen_sayisi,is_ozel,is_fen,is_anadolu,is_acik_ogretim
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,RECEP TAYYİP ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,SANCAKTEPE HÜMA HATUN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,SANCAKTEPE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,TAVŞANLI KIZ ANADOLU İMAM HATİP LİSESİ (KÜTAHYA - TAVŞANLI),KÜTAHYA,TAVŞANLI,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,TEKKEKÖY ANADOLU İMAM HATİP LİSESİ (SAMSUN - TEKKEKÖY),SAMSUN,TEKKEKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,15 TEMMUZ ŞEHİTLERİ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,4,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,1,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,BEYPAZARI ŞEHİT SEFA TİFTİK ANADOLU İMAM HATİP LİSESİ (ANKARA - BEYPAZARI),ANKARA,BEYPAZARI,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,EKREM CEVAHİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,KAĞITHANE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,EYÜPSULTAN ŞEHİT FURKAN DOĞAN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,İSTANBUL KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410232,2024,PROF. DR. MÜMTAZ TURHAN SOSYAL BİLİMLER LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,3,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ADİLE MERMERCİ ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,AKİF İNAN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ARTUKLU ANADOLU İMAM HATİP LİSESİ (MARDİN - ARTUKLU),MARDİN,ARTUKLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,BAKIRKÖY ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,BAKIRKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,BAYBURT FEN LİSESİ (BAYBURT - MERKEZ),BAYBURT,MERKEZ,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,DR. KEMAL NACİ EKŞİ ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,GÜNGÖREN İSTANBUL TİCARET ODASI KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,GÜNGÖREN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,HALİL BEKMEZCİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,HAMİDİYE ETFAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,ŞİŞLİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,İSTANBUL ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,M.EMİN SARAÇ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,MEHMET AKİF ERSOY KIZ ANADOLU İMAM HATİP LİSESİ (KOCAELİ - İZMİT),KOCAELİ,İZMİT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ÖZEL BAĞCILAR UĞUR ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ÖZEL BESNİ SİMYA ANADOLU LİSESİ (ADIYAMAN - BESNİ),ADIYAMAN,BESNİ,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ÖZEL BÜYÜKÇEKMECE FİNAL ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,RAMİ ATATÜRK ANADOLU LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ŞEHİT SELÇUK GÜRDAL ANADOLU LİSESİ (İSTANBUL - ARNAVUTKÖY),İSTANBUL,ARNAVUTKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ŞEHİT SERVET ASMAZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ŞEHİT ŞİRİN DİRİL KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,BÜYÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,TÜRK TELEKOM ANADOLU İMAM HATİP LİSESİ (AMASYA - MERKEZ),AMASYA,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ULUSLARARASI ŞEHİT MEHMET KARAASLAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ÜMRANİYE ŞEHİT EROL OLÇOK KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ZEYTİNBURNU M. İHSAN MERMERCİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2022,ZEYTİNBURNU MERKEZEFENDİ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,7,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ASİYE AĞAOĞLU ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,BEYDAĞI ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,YEŞİLYURT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ÇAN İBRAHİM BODUR ANADOLU LİSESİ (ÇANAKKALE - ÇAN),ÇANAKKALE,ÇAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,HIZIR REİS KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,M.EMİN SARAÇ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,NAMIK KEMAL LİSESİ (TEKİRDAĞ - SÜLEYMANPAŞA),TEKİRDAĞ,SÜLEYMANPAŞA,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ÖZEL BAŞAKŞEHİR YENİDOĞU ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,PROF. DR. MÜMTAZ TURHAN SOSYAL BİLİMLER LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ŞEHİT FATİH SATIR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,TURGUT ÖZAL ANADOLU LİSESİ (VAN - TUŞBA),VAN,TUŞBA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,TURHAL ŞEKER FEN LİSESİ (TOKAT - TURHAL),TOKAT,TURHAL,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ÜMİTKÖY ANADOLU İMAM HATİP LİSESİ (ANKARA - ÇANKAYA),ANKARA,ÇANKAYA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ZARA FEN LİSESİ (SİVAS - ZARA),SİVAS,ZARA,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2023,ZÜHTÜ KURTULMUŞ ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,İHSAN MERMERCİ ANADOLU LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,İSTANBUL ATATÜRK FEN LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,İSTANBUL KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ZEYTİNBURNU),İSTANBUL,ZEYTİNBURNU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,KADIKÖY ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,KAHRAMANMARAŞ SOSYAL BİLİMLER LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,ONİKİŞUBAT,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ORHAN CEMAL FERSOY ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ÖZEL YALOVA BİREY ANADOLU LİSESİ (YALOVA - ÇİFTLİKKÖY),YALOVA,ÇİFTLİKKÖY,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ÖZEL YENİDOĞU ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,BAŞAKŞEHİR,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,PENDİK İTO ŞEHİT AHMET ASLANHAN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - PENDİK),İSTANBUL,PENDİK,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,PROF. DR. MÜMTAZ TURHAN SOSYAL BİLİMLER LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,AVCILAR KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,RECEP TAYYİP ERDOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ŞEHİT FATİH SATIR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,VALİ MUAMMER GÜLER SOSYAL BİLİMLER LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,BEYLİKDÜZÜ,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,BAYRAMPAŞA ALİYA İZZETBEGOVİÇ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,CUMHURİYET ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,SULTANGAZİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ÇAMLICA KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ÇAMLICA KIZ LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,EREĞLİ BORSA İSTANBUL ATATÜRK ANADOLU LİSESİ (ZONGULDAK - EREĞLİ),ZONGULDAK,EREĞLİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,ESENYURT NAKİPOĞLU CUMHURİYET ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410295,2024,GAZİANTEP ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,ŞEHİTKAMİL,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,14 EYLÜL ANADOLU LİSESİ (SİİRT - MERKEZ),SİİRT,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,3,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,AHİ EVREN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,BAĞCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,AHMET ŞİŞMAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,BAHÇELİEVLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,AVCILAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,AVCILAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,BATMAN KIZ ANADOLU İMAM HATİP LİSESİ (BATMAN - MERKEZ),BATMAN,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,EKREM CEVAHİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,KAĞITHANE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,GALATA KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,BEYOĞLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,GÜMÜLDÜR BİLGİN BÜLENT KILIÇ ANADOLU LİSESİ (İZMİR - MENDERES),İZMİR,MENDERES,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,HASBAHÇE KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,KAĞITHANE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,İSTANBUL TİCARET ODASI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,KARTAL ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KARTAL),İSTANBUL,KARTAL,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,MESLEKİ AÇIKÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,ÖZEL PANGALTI ERMENİ ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,ŞİŞLİ,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,ÖZEL SULTAN FATİH KOLEJİ (İSTANBUL - FATİH),İSTANBUL,FATİH,1,True,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,SULTANBEYLİ ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,SULTANBEYLİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,ŞEHİT PİYADE BİNBAŞI ZAFER KILIÇ ANADOLU İMAM HATİP LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2022,TUZLA HALİL TÜRKKAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - TUZLA),İSTANBUL,TUZLA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,3,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,EYÜPSULTAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,ISPARTA GAZİ SOSYAL BİLİMLER LİSESİ (ISPARTA - MERKEZ),ISPARTA,MERKEZ,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,İSTANBUL VALİ HAYRİ KOZAKÇIOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,KAĞITHANE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,KADIKÖY ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,KADIKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,KARŞIYAKA ORHAN ÇOBANOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - YÜREĞİR),ADANA,YÜREĞİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,KÜÇÜKKÖY MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,GAZİOSMANPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,NEVZAT AYAZ ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,ÖZDEMİR SABANCI EMİRGAN ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,ÖZEL ATAŞEHİR MEKTEBİM GÜNEŞ LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,ATAŞEHİR,1,True,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,ÖZEL İZMİR YOLU TAN ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,NİLÜFER,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,ÖZEL KAĞITHANE YÖNDER ANADOLU LİSESİ (İSTANBUL - KAĞITHANE),İSTANBUL,KAĞITHANE,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,ÖZEL YAKACIK DOĞA ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,KARTAL,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,RAHMİ KULA ANADOLU LİSESİ (BALIKESİR - KARESİ),BALIKESİR,KARESİ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,REFİK ARSLAN ÖZTÜRK FEN LİSESİ (BİLECİK - MERKEZ),BİLECİK,MERKEZ,1,False,True,False,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,SAĞMALCILAR ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,BAYRAMPAŞA,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,SARIYER KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2023,TRABZON ANADOLU İMAM HATİP LİSESİ (TRABZON - ORTAHİSAR),TRABZON,ORTAHİSAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,EYÜPSULTAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,EYÜPSULTAN,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,FINDIKLI MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,BEYOĞLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,İZMİT ANADOLU İMAM HATİP LİSESİ (KOCAELİ - İZMİT),KOCAELİ,İZMİT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,MUSTAFA KEMAL ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ÖZEL GAZİANTEP ADA ANADOLU LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,ŞEHİTKAMİL,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ÖZEL ÜMRANİYE AŞAMA ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,ÜMRANİYE,1,True,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ŞEHİT FATİH SATIR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SARIYER),İSTANBUL,SARIYER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,TOKİ GÜNEŞPARKEVLERİ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,KÜÇÜKÇEKMECE,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ÜMİT MERİÇ KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,ATAŞEHİR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ÜSKÜDAR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,AÇIK ÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),,MERKEZE BAĞLI TAŞRA,6,False,False,False,True
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ÜSKÜDAR MİHRİMAH SULTAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,YALOVA ANADOLU LİSESİ (YALOVA - MERKEZ),YALOVA,MERKEZ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ALTINDAĞ ANAFARTALAR LİSESİ (ANKARA),,,1,False,False,False,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ATATÜRK ANADOLU LİSESİ (İSTANBUL - ESENLER),İSTANBUL,ESENLER,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ATATÜRK ANADOLU LİSESİ (ORDU - ALTINORDU),ORDU,ALTINORDU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,AYŞEGÜL KAMAN ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,KARAKÖPRÜ,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,BEYOĞLU TERSANE-İ AMİRE ANADOLU LİSESİ (İSTANBUL - BEYOĞLU),İSTANBUL,BEYOĞLU,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ÇEKMEKÖY TOKİ ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,ÇEKMEKÖY,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410453,2024,ESENYURT ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,ESENYURT,1,False,False,True,False
fatih_sultan_mehmet_vakif_universitesi,201410505,2024,HAKKI DEMİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,ÜSKÜDAR,2,False,False,True,False
